"start","end","text"
"1365510","1369250"," Красноволосый шагнул ближе, принял из моих рук половину свитка"
"1369250","1369890"," контракта."
"1370250","1373270"," «Я буду помнить о вашем жесте, молодой глава семьи"
"1373270","1375550"," сломанного клинка, и о вашей просьбе."
"1376110","1379430"," Все ваши тайны умрут вместе со мной или с"
"1379430","1381630"," верными», — помедлив он добавил. "
"1382110","1384850"," «Все же жаль, что мы должны уйти»."
"1384850","1386870"," Я криво улыбнулся ему в ответ."
"1387510","1392130"," «Словесных кружев мы наплели достаточно, довольно, и так последнее"
"1392130","1393450"," от него тоже было лишним». "
"1394330","1400030"," Красноволосый отвернулся, переглянулся с лжеморщинистым, еще с двумя, которые,"
"1400190","1402650"," видимо, должны уйти с ними, и двинул прочь."
"1403310","1406510"," Я стер печати из них троих, но оказалось, что"
"1406510","1407970"," Красноволосый еще не закончил."
"1408690","1411610"," В двадцати шагах от меня, оказавшись между двух частей"
"1411610","1414050"," орденцев, он остановился и рявкнул. "
"1414550","1417630"," «Поклон братьям, которые идут прямым путем."
"1418090","1422450"," Они выбрали служение, им будет непросто добыть ключ»."
"1422450","1425850"," Понадобился буквальный миг, чтобы его поняли, и правый, больший"
"1425850","1427210"," отряд орденцев поклонился. "
"1428070","1431430"," Едва они выпрямились, как рявкнул уже седой у меня"
"1431430","1432450"," над ухом, оглушая."
"1432970","1436090"," «Поклон братьям, что уходят другим путем."
"1436530","1437670"," Их путь сложней. "
"1438290","1441550"," Им будет непросто скитаться на нем в поисках правды"
"1441550","1442850"," и дома»."
"1442850","1445430"," Я только качал про себя головой, слушая все это."
"1446050","1448950"," И крутит, и крутит, хотя не мог не признать,"
"1449090","1452950"," что чуть позже, когда Красноволосый начнет все объяснять, произнесенные"
"1452950","1455190"," здесь слова окажутся как нельзя кстати. "
"1456010","1459610"," Надеюсь, он сумеет верно все обставить, умолчать о главном"
"1459610","1462310"," и отыскать тех, кто под чужими печатями."
"1463150","1466610"," Большая часть орденцев потянулась через ворота на улицу, а"
"1466610","1469110"," в голове у меня наконец прозвучала мысль речь того,"
"1469250","1471450"," ради кого все это сейчас и происходило."
"1471970","1472430"," Вартола. "
"1473010","1476310"," «Ты очередной раз меня удивил, младший Иррал."
"1476890","1479350"," Урвал столько орденцев небесного меча."
"1479850","1482310"," Не боишься, что клан Кунга будет взбешен?"
"1482890","1483870"," Хотя о чем это я?"
"1484310","1488070"," Ты им, наверное, просто раскроешь свое настоящее имя?»"
"1488070","1491730"," Я поднял взгляд выше, выше стен, выше домов, на"
"1491730","1495130"," одного из висящих в воздухе идущих, и склонился в"
"1495130","1495610"," приветствии. "
"1496130","1497490"," «Приветствую, старший Вартол."
"1497990","1500250"," Я очень долго готовился к сегодняшнему дню."
"1500950","1503970"," Договорился со многими людьми, но, как видите, не сумел"
"1503970","1504630"," уговорить всех. "
"1505230","1506870"," И что вы такое говорите, старший?"
"1507370","1510670"," Разве столь великий клан, как клан Кунг, опустится до"
"1510670","1513170"," мести какому-то младшему из беззвездной фракции?"
"1513730","1514210"," И за что?"
"1514730","1516990"," За то, что некоторые его слуги сменили хозяина?"
"1517570","1519650"," Это произошло без нарушения контракта."
"1520450","1521570"," Младший ирал."
"1522010","1524550"," Мне казалось, ты знаешь, что в этой жизни не"
"1524550","1528550"," все упирается в нарушил или не нарушил, правильно или"
"1528550","1532890"," неправильно, но и имеешь ли право или силу нанести"
"1532890","1533490"," обиду. "
"1534150","1536470"," Вы правы, старший, не стал спорить я."
"1537190","1540910"," Теперь мне интересно, с кем же еще ты договорился"
"1540910","1542830"," готовить к сегодняшнему дню?"
"1543410","1546350"," Кого еще мне ждать в городе?» Прежде чем"
"1546350","1547930"," я успел ответить, он добавил."
"1548390","1551230"," «Но еще сильнее мне интересно, а с кем ты"
"1551230","1552130"," не договорился?"
"1552770","1554290"," Да и попробую угадать."
"1554870","1555370"," С Арзум?"
"1555690","1556350"," С Велорцами?"
"1556830","1557350"," Молчишь?"
"1557830","1558590"," Ну, молчи. "
"1559390","1563050"," Мне будет интересно поглядеть, сколько же просуществует твоя фракция,"
"1563190","1563730"," младший."
"1564490","1565230"," Две недели."
"1565830","1569010"," Я даю тебе две недели, младший, а затем ты"
"1569010","1570390"," должен покинуть мой город. "
"1571030","1573990"," Если за тобой придут великие кланы, то столица моих"
"1573990","1575490"," земель не должна пострадать."
"1575970","1577770"," Выметайся в каменные лабиринты."
"1578430","1580030"," Две недели». "
"1580030","1583570"," Через миг все властелины, висевшие в воздухе, развернулись и"
"1583570","1584270"," полетели прочь."
"1584890","1587530"," Я проводил их взглядом, и не я один."
"1588330","1591090"," Седой снова буркнул, на этот раз с мысляречью. "
"1591550","1593410"," «Какой неприятный гад."
"1593850","1596670"," Буквально прямо сказал, что отправит весть в эти два"
"1596670","1597010"," клана."
"1597530","1600490"," Это, конечно, кто только не сделает, но все равно"
"1600490","1601070"," неприятно. "
"1601970","1604430"," Ты сам объяснял мне, что от худшего мы будем"
"1604430","1607910"," прикрыты законами, а от горячих и глупых — формациями"
"1607910","1608470"," запретов."
"1609170","1609770"," С остальным?"
"1610450","1611950"," С остальным мы должны справиться."
"1612590","1614930"," Или ты не веришь в это?» Он не"
"1614930","1615750"," опустил взгляда. "
"1616270","1616990"," «Верю."
"1617610","1621330"," И еще верю в наши силы, которые будут гораздо"
"1621330","1623410"," больше, чем я изначально рассчитывал."
"1623970","1627190"," Ты, молодой м...» Седой сбился, скривился. "
"1628150","1630730"," Через миг в наш разговор вмешался еще один голос."
"1631290","1633590"," «Я называю его младший господин»."
"1633590","1635330"," И следом и третий. "
"1635710","1640070"," «Младший господин коллег слуг и бывших орденцев!» Я"
"1640070","1641010"," насмешливо заметил."
"1641550","1643750"," Забыл про мусор и отребье, пересмешник."
"1644550","1647090"," Седой ожог его взглядом и закончил то, что не"
"1647090","1647950"," сумел договорить. "
"1648250","1652670"," «Ты, молодой глава, хорошо показал себя, да и снова"
"1652670","1653570"," оказался прав»."
"1654310","1656430"," «Потом, Седой», — оборвал я его."
"1657410","1658130"," «Конечно». "
"1658130","1661110"," Он кивнул и, уже вслух и не особо пытаясь"
"1661110","1662210"," говорить, тихо сказал."
"1662870","1666550"," «Глава, раз нас осталось столь мало, то вы можете"
"1666550","1668090"," со всеми заключить контракт."
"1668590","1671810"," Столько свитков для предводителя найдется и у нас самих». "
"1671810","1673990"," Я понял, к чему он ведет и кивнул."
"1674510","1676750"," «Неплохое предложение»."
"1676750","1679570"," Седой тут же развернулся к пялищимся на нас орденцам,"
"1679670","1680510"," что остались с ним. "
"1680970","1681630"," И со мной."
"1682210","1682870"," Повелел им."
"1683390","1687570"," «Десять человек на заключение контракта с молодым главой Иралом»,"
"1687570","1690370"," — повернувшись ко мне Павел рукой, указывая на дверь"
"1690370","1691050"," за моей спиной. "
"1691550","1695070"," «Молодой глава, продолжим?» И мы продолжили."
"1695670","1698890"," Зал, входя в который, видя разруху, орденцы каждый раз"
"1698890","1699590"," пучили глаза."
"1700210","1702290"," Первая формация, вторая формация. "
"1702890","1706290"," Поклон Седого и обращение ко мне, как к молодому"
"1706290","1707230"," магистру ордена."
"1707870","1710710"," Жетон магистра, проверка печати над орденцами."
"1711270","1714290"," Большая их часть не доросла ни до властелинов, ни"
"1714290","1717370"," до ранга Комтура, когда они стали бы свободными от"
"1717370","1718190"," печати ордена. "
"1718750","1722190"," Поэтому и предателей, даже невольных, среди них мы не"
"1722190","1722730"," обнаружили."
"1723750","1726130"," Я надеялся, что так дело будет обстоять и у"
"1726130","1729810"," Красноволосого, но вот Седому результаты настроения не добавили."
"1730450","1733830"," Особенно, когда некоторые из его людей, самые умные и"
"1733830","1738230"," памятливые, вспоминали, что Комтура недостает, и спрашивали, где он. "
"1738970","1740010"," «Где, где?"
"1740450","1743490"," И какой из?» Один вон лежит в углу,"
"1743970","1747390"," потому что предатель, другой ушёл его изображать."
"1748110","1751690"," Орден получил новый шанс и, вроде как, нашёл магистра,"
"1752150","1755110"," но только начинать новую жизнь нужно либо с убийства"
"1755110","1757850"," первого из всех братьев, либо с тюрьмы для него."
"1758590","1759430"," Я переспросил. "
"1759890","1760430"," «Тюрьмы?"
"1760830","1765770"," Какая тебе ещё тюрьма?» Неверно выразился, помолвившийся Седой."
"1766250","1769970"," «Но убивать его...» Поджал губы и решительно мотнул головой."
"1770350","1770830"," «Нельзя. "
"1771530","1773870"," Ни в коем разе нельзя, молодой магистр."
"1774430","1777410"," Он предал Орден и должен понести за это суровое"
"1777410","1778070"," наказание."
"1778810","1782790"," Когда мы установим Орден, вернём себе его земли, то"
"1782790","1786290"," тогда и осудим его со всеми братьями и казним"
"1786290","1787430"," в резиденции Ордена. "
"1788130","1788870"," Я напомнил."
"1789150","1791770"," Ты вообще-то предупреждал меня, что это займёт лет"
"1791770","1792870"," пятьдесят, не меньше."
"1793310","1795870"," Ты предлагаешь его столько лет держать без сознания?"
"1796830","1797330"," Нет. "
"1797750","1798970"," Столько во сне, даже в лыжах. "
