start,end,text
1473010,1476310,"«Ты очередной раз меня удивил, младший Иррал."
1476890,1479350,Урвал столько орденцев небесного меча.
1479850,1482310,"Не боишься, что клан Кунга будет взбешен?"
1482890,1483870,Хотя о чем это я?
1484310,1488070,"Ты им, наверное, просто раскроешь свое настоящее имя?»"
1488070,1491730,"Я поднял взгляд выше, выше стен, выше домов, на"
1491730,1495130,"одного из висящих в воздухе идущих, и склонился в"
1495130,1495610,приветствии.
1496130,1497490,"«Приветствую, старший Вартол."
1497990,1500250,Я очень долго готовился к сегодняшнему дню.
1500950,1503970,"Договорился со многими людьми, но, как видите, не сумел"
1503970,1504630,уговорить всех.
1505230,1506870,"И что вы такое говорите, старший?"
1507370,1510670,"Разве столь великий клан, как клан Кунг, опустится до"
1510670,1513170,мести какому-то младшему из беззвездной фракции?
1513730,1514210,И за что?
1514730,1516990,"За то, что некоторые его слуги сменили хозяина?"
1517570,1519650,Это произошло без нарушения контракта.
1520450,1521570,Младший ирал.
1522010,1524550,"Мне казалось, ты знаешь, что в этой жизни не"
1524550,1528550,"все упирается в нарушил или не нарушил, правильно или"
1528550,1532890,"неправильно, но и имеешь ли право или силу нанести"
1532890,1533490,обиду.
1534150,1536470,"Вы правы, старший, не стал спорить я."
1537190,1540910,"Теперь мне интересно, с кем же еще ты договорился"
1540910,1542830,готовить к сегодняшнему дню?
1543410,1546350,Кого еще мне ждать в городе?» Прежде чем
1546350,1547930,"я успел ответить, он добавил."
1548390,1551230,"«Но еще сильнее мне интересно, а с кем ты"
1551230,1552130,не договорился?
1552770,1554290,Да и попробую угадать.
1554870,1555370,С Арзум?
1555690,1556350,С Велорцами?
1556830,1557350,Молчишь?
1557830,1558590,"Ну, молчи."
1559390,1563050,"Мне будет интересно поглядеть, сколько же просуществует твоя фракция,"
1563190,1563730,младший.
1564490,1565230,Две недели.
1565830,1569010,"Я даю тебе две недели, младший, а затем ты"
1569010,1570390,должен покинуть мой город.
1571030,1573990,"Если за тобой придут великие кланы, то столица моих"
1573990,1575490,земель не должна пострадать.
1575970,1577770,Выметайся в каменные лабиринты.
1578430,1580030,Две недели».
1580030,1583570,"Через миг все властелины, висевшие в воздухе, развернулись и"
1583570,1584270,полетели прочь.
1584890,1587530,"Я проводил их взглядом, и не я один."
1588330,1591090,"Седой снова буркнул, на этот раз с мысляречью."
1591550,1593410,«Какой неприятный гад.
1593850,1596670,"Буквально прямо сказал, что отправит весть в эти два"
1596670,1597010,клана.
1597530,1600490,"Это, конечно, кто только не сделает, но все равно"
1600490,1601070,неприятно.
1601970,1604430,"Ты сам объяснял мне, что от худшего мы будем"
1604430,1607910,"прикрыты законами, а от горячих и глупых — формациями"
1607910,1608470,запретов.
1609170,1609770,С остальным?
1610450,1611950,С остальным мы должны справиться.
1612590,1614930,Или ты не веришь в это?» Он не
1614930,1615750,опустил взгляда.
1616270,1616990,«Верю.
1617610,1621330,"И еще верю в наши силы, которые будут гораздо"
1621330,1623410,"больше, чем я изначально рассчитывал."
1623970,1627190,"Ты, молодой м...» Седой сбился, скривился."
1628150,1630730,Через миг в наш разговор вмешался еще один голос.
1631290,1633590,«Я называю его младший господин».
1633590,1635330,И следом и третий.
1635710,1640070,«Младший господин коллег слуг и бывших орденцев!» Я
1640070,1641010,насмешливо заметил.
1641550,1643750,"Забыл про мусор и отребье, пересмешник."
1644550,1647090,"Седой ожог его взглядом и закончил то, что не"
1647090,1647950,сумел договорить.
1648250,1652670,"«Ты, молодой глава, хорошо показал себя, да и снова"
1652670,1653570,оказался прав».
1654310,1656430,"«Потом, Седой», — оборвал я его."
1657410,1658130,«Конечно».
1658130,1661110,"Он кивнул и, уже вслух и не особо пытаясь"
1661110,1662210,"говорить, тихо сказал."
1662870,1666550,"«Глава, раз нас осталось столь мало, то вы можете"
1666550,1668090,со всеми заключить контракт.
1668590,1671810,Столько свитков для предводителя найдется и у нас самих».
1671810,1673990,"Я понял, к чему он ведет и кивнул."
1674510,1676750,«Неплохое предложение».
1676750,1679570,"Седой тут же развернулся к пялищимся на нас орденцам,"
1679670,1680510,что остались с ним.
1680970,1681630,И со мной.
1682210,1682870,Повелел им.
1683390,1687570,"«Десять человек на заключение контракта с молодым главой Иралом»,"
1687570,1690370,"— повернувшись ко мне Павел рукой, указывая на дверь"
1690370,1691050,за моей спиной.
1691550,1695070,"«Молодой глава, продолжим?» И мы продолжили."
1695670,1698890,"Зал, входя в который, видя разруху, орденцы каждый раз"
1698890,1699590,пучили глаза.
1700210,1702290,"Первая формация, вторая формация."
1702890,1706290,"Поклон Седого и обращение ко мне, как к молодому"
1706290,1707230,магистру ордена.
1707870,1710710,"Жетон магистра, проверка печати над орденцами."
1711270,1714290,"Большая их часть не доросла ни до властелинов, ни"
1714290,1717370,"до ранга Комтура, когда они стали бы свободными от"
1717370,1718190,печати ордена.
1718750,1722190,"Поэтому и предателей, даже невольных, среди них мы не"
1722190,1722730,обнаружили.
1723750,1726130,"Я надеялся, что так дело будет обстоять и у"
1726130,1729810,"Красноволосого, но вот Седому результаты настроения не добавили."
1730450,1733830,"Особенно, когда некоторые из его людей, самые умные и"
1733830,1738230,"памятливые, вспоминали, что Комтура недостает, и спрашивали, где он."
1738970,1740010,"«Где, где?"
1740450,1743490,"И какой из?» Один вон лежит в углу,"
1743970,1747390,"потому что предатель, другой ушёл его изображать."
1748110,1751690,"Орден получил новый шанс и, вроде как, нашёл магистра,"
1752150,1755110,но только начинать новую жизнь нужно либо с убийства
1755110,1757850,"первого из всех братьев, либо с тюрьмы для него."
1758590,1759430,Я переспросил.
1759890,1760430,«Тюрьмы?
1760830,1765770,"Какая тебе ещё тюрьма?» Неверно выразился, помолвившийся Седой."
1766250,1769970,«Но убивать его...» Поджал губы и решительно мотнул головой.
1770350,1770830,«Нельзя.
1771530,1773870,"Ни в коем разе нельзя, молодой магистр."
1774430,1777410,Он предал Орден и должен понести за это суровое
1777410,1778070,наказание.
1778810,1782790,"Когда мы установим Орден, вернём себе его земли, то"
1782790,1786290,тогда и осудим его со всеми братьями и казним
1786290,1787430,в резиденции Ордена.
1788130,1788870,Я напомнил.
1789150,1791770,"Ты вообще-то предупреждал меня, что это займёт лет"
1791770,1792870,"пятьдесят, не меньше."
1793310,1795870,Ты предлагаешь его столько лет держать без сознания?
1796830,1797330,Нет.
1797750,1798970,"Столько во сне, даже в лыжах."
1800140,1803100,Да и разве это наказание — в ящике
1803100,1805380,проспать возрождение Ордена за один миг?
1806120,1806800,Нет.
1807560,1809420,Глаза Седого мстительно сверкнули.
1809880,1812320,Он должен быть всё это время в сознании.
1812920,1815760,"Я лично волью ему в горло слезы, буду"
1815760,1818140,раз в неделю приходить в темницу и сообщать
1818140,1820340,ему об успехах возрождения Ордена.
1821200,1823780,"Месть — это здорово, но вам бы уже"
1823780,1825340,начать это самое возрождение.
1825920,1827640,Снова влез в разговор зеленорукий.
1828180,1831280,"Две недели, которые нам дал Вартол, пролетят как"
1831280,1831560,миг.
1832220,1833280,Седой повернулся.
1833600,1834460,— А ты кто?
1835240,1836360,Тот в ответ изумился.
1836800,1837900,— А ты глухой?
1838320,1841000,"Или не слышал, как младший господин назначил меня"
1841000,1842080,главой школы семьи?
1842720,1844360,"Мне скорее интересно, кто ты?"
1845100,1847340,— Правая рука молодого магистра.
1848180,1850360,"— Ну, а я глава школы семьи Сломанного"
1850360,1850820,Клинка.
1851400,1854500,Это мои ученики станут надеждой и будущим поколением
1854500,1854980,семьи.
1854980,1857920,"— И как, сам всему и будешь их"
1857920,1860440,"учить, или все же наберешь учителей?"
1860940,1861500,— А из кого?
1862020,1863739,"— Из Орденцев, будем честными."
1864099,1864900,Из моих людей.
1865800,1866780,Орден распался.
1867360,1868240,Забудь это слово.
1868840,1871180,"Или тут опасаешься врагов, а тут нет?"
1871740,1873500,Я потер бровь и поинтересовался.
1874080,1875080,Вы в своем уме?
1875860,1877840,"Я промолчу, что вы ругаетесь не просто на"
1877840,1880460,"моих глазах, а буквально стоя справа и слева"
1880460,1883120,"от меня, но вы словно забыли, что отныне"
1883120,1884340,вы друг с другом связаны.
1884340,1887040,"Седой тоже потер лоб, буркнул."
1887480,1888880,"— Виноват, молодой магистр."
1889400,1893020,"— Младший господин, раз ты вроде как заключил"
1893020,1895080,"контракт, — прошипел Зеленорукий."
1895440,1898560,— Глупо будет дать посторонним ушам столь прекрасный
1898560,1899460,повод для слухов.
1900220,1901920,— Давай ты не будешь указывать мне?
1902340,1903100,— начал Седой.
1903680,1905440,Заметил мой взгляд и силой выдохнул.
1905440,1906680,— Ха!
1907240,1910600,— помял пальцами переносицу и уже каким-то
1910600,1911680,другим тоном сказал.
1912280,1914260,"— Слушай, Зеленорукий, да?"
1914820,1916680,"— Да, Седой, — кивнул тот."
1916900,1920120,— У меня есть прекрасное вино столетней давности.
1920840,1923500,"Я едва не закашлялся, услышав от Седого эти"
1923500,1924300,знакомые слова.
1924820,1926600,— Трофея от одного врага!
1927360,1928220,— Хм!
1928580,1932260,"— Зеленорукий огладил рукой щеки, негромко произнес."
1932260,1935320,— У меня есть у драконии слива из
1935320,1936460,четвертого пояса.
1937080,1940740,"Идеально подходит к хорошему вину, раскрывая его вкус."
1941580,1942560,Седой потер руки.
1943060,1945720,"— Возможно, само небо свело нас вместе, чтобы"
1945720,1946920,мы помогли друг другу.
1947640,1948680,Я изумленно спросил.
1949100,1950300,— Вы сейчас серьезно?
1950840,1951980,У нас дел не в проворот.
1952380,1954580,Вы прямо передо мной договариваетесь о пьянке?
1955100,1958880,"— Младший глава, — всплеснул руками Зеленорукий, —"
1958880,1960540,как вы могли подумать такое?
1960540,1962900,"Не пьянка, а дегустация вина."
1963460,1965560,"— И, конечно же, мы устроим ее не"
1965560,1968940,"прямо сейчас, младой глава, — улыбнулся Седой, —"
1968940,1972620,"а ночью, когда даже властелины прилягут отдохнуть, устав"
1972620,1973040,от дел.
1973800,1975680,Прежде чем я успел хоть что-то им
1975680,1979260,"ответить, раздался третий голос, голос которого я совсем"
1979260,1979900,не ожидал.
1980480,1981180,— Эй!
1981400,1984300,"Правая и левая рука господина слуг, коллег и"
1984300,1986580,беглецов бесследно исчезнувшего ордена!
1987020,1988700,А третья чаша у вас найдется?
1988700,1993580,"Не веря восприятию, я обернулся, пересмешник, с кривой"
1993580,1997080,"ухмылкой, которая совсем не соответствовала серьезности тона."
1997900,2000020,Теперь уже я вскинул руки в изумленном жесте
2000020,2002120,"и спросил, — Да что вам всем в"
2002120,2002600,этом вине?
2003460,2004100,— Младший!
2004680,2007600,"Я оборвал Зеленорукова резким жестом, припечатал."
2008100,2010880,"— Делайте ночью что хотите, сейчас за работу."
2011680,2014200,"— Конечно, молодой глава, — кивнул Седой."
2014640,2015800,— Что именно-то работать?
2015800,2017200,Я процедил.
2017560,2019140,"— Седой, не зли меня!"
2019820,2022880,"— Молодой глава, напомню, что я должен был"
2022880,2025760,"найти вас здесь одного, а тут за каждым"
2025760,2027120,забором по стаду баранов.
2027760,2031020,"Зеленоруки добавил, показав, как сходу может спеться с"
2031020,2031380,Седым.
2031960,2034300,"— Из стада эти без хозяина, того и"
2034300,2035340,гляди натворят дел.
2035840,2038060,Сходят с ума от безделия уже который день.
2038760,2041180,"Вот и займись ими, назначь пастухов."
2041720,2044480,"Я глянул на Седого, на Зеленорукова и хмыкнул."
2044480,2045400,— Ха!
2046340,2046900,Займитесь!
2047600,2050020,"Ты и ты, — ткнул по очереди в"
2050020,2050340,обоих.
2050800,2052240,— У кого из вас больше в этом
2052240,2052660,опыта?
2053100,2053460,У тебя?
2053880,2054280,У тебя?
2054740,2055459,Или у меня?
2055980,2057800,— И Дорая возьмите для начала.
2058320,2060880,"Она занималась всеми ими до этого, и будет"
2060880,2063140,только счастлива передать дела кому-то из контуров.
2063680,2066280,"— Кому-то из старейшин, молодой господин слуг,"
2066380,2067300,коллег и беглецов.
2067660,2069340,Снова влез в разговор пересмешник.
2070040,2072320,"— Вот тоже нужно беспокоиться о том, чтобы"
2072320,2074080,не давать повода для глупых слухов.
2074080,2076280,Так глупо ошибаясь на пустом месте.
2077060,2079040,Я снова в изумлении обернулся на него.
2079800,2080380,— Верно.
2080840,2083820,"Тут же поддержал его Зеленорукий, словно ничуть не"
2083820,2085020,удивленный его словами.
2085520,2089040,"— Старейшины, раз вы выторговали себе их девять…"
2089680,2090620,— Выторговали!
2091160,2093360,"— не сдержался один из тех самых контуров,"
2093780,2095560,который все это время стоял в стороне и
2095560,2096980,"делал вид, что его здесь нет."
2097520,2099780,"— Все же добавь больше вежливости в слова,"
2099940,2101320,будущий собутыльник Аранви.
2101320,2104280,— Мы ничего не выторговывали у своего магистра.
2104800,2107260,"Он позвал нас, и мы пришли, ведомые Аранви."
2108120,2111120,"Зеленорукий резво обернулся к нему, приложил кулак к"
2111120,2111480,ладони.
2111720,2115740,"— Прости, я цалишь, но можно и Зеленорукий."
2116180,2116600,А ты?
2117360,2117980,— Рут.
2118580,2122440,"Помедлив, тот невысокий, но гордо задирающий подбородок, все"
2122440,2123140,же представился.
2123580,2127180,"— Рут, — кивнул Зеленорукий, а затем спросил,"
2127580,2130600,"— ты же помнишь, Рут, как вы разыграли"
2130600,2132680,представление для зрителей всего города?
2133320,2136080,"Для них вы именно что выторговали себе должности,"
2136600,2139960,"причем пытались откусить большой кусок, а в итоге"
2139960,2142720,"едва не остались ни с чем, раз большая"
2142720,2145680,"часть из вас ушла, и нужно поддерживать эту"
2145680,2145980,игру?
2146620,2149620,"— Он прав, — заметил Седой, заставив Рута"
2149620,2150200,-помощица.
2150960,2153280,— И раз вы все же выторговали себе
2153280,2157340,"пару-тройку должностей, — сухмылкой повторил Зеленорукий, и"
2157340,2160020,"на этот раз громче, — то нужно решить,"
2160100,2161300,кто за что отвечает.
2161920,2165480,"Объявить эти имена перед всеми, наводя порядок и"
2165480,2166800,давая пищу слухам.
2167600,2170180,"— Может, вы займетесь, наконец, этими самыми порядками"
2170180,2171040,вместо болтовни?
2171440,2172280,— не выдержал я.
2172820,2174520,— Или так и будем по полдня прятаться
2174520,2175340,под формациями?
2175900,2177440,Сколько еще людей осталось проверить?
2177740,2179040,— Двадцать три.
2179660,2180760,"— Так давайте, давайте."
2181340,2183260,"Я даже махнул рукой, подгоняя их."
2183260,2185500,— И хватит толпиться возле меня.
2185940,2189360,"Решились, занимайтесь стадами, которые вам так не нравятся."
2190020,2190940,Седой нахмурился.
2191580,2193420,"— Но я-то нужен с этими оставшимися,"
2193500,2194180,молодой магистр.
2194620,2196780,"— А остальные нет, — припечатал я."
2197260,2200060,"— Займитесь делом, хотя бы отыщите место для"
2200060,2202180,"ночлега, — добавил мысляречью."
2202640,2203760,— Камни-то у тебя остались?
2204300,2204960,А то я…
2204960,2206580,— Выгреб все до дна.
2207140,2209380,"Пошли-ка знача и купите еще одно поместье,"
2209860,2211000,"напротив нашего, например."
2211000,2213500,"Все лучше, чем расползаться вдоль улицы."
2214160,2214980,— Купить?
2215200,2216420,— изумился Седой вслух.
2216900,2217720,— Что купить?
2218120,2220580,— тут же заинтересовал состоявший у стены контур.
2221260,2224140,"Я его даже помнил из числа тех, что"
2224140,2225200,были в первом десятке.
2225800,2228500,"Тот наглец, что дергал меня за плечо, требуя"
2228500,2229680,снять печать с Годия.
2230220,2232420,Ему еще потом Седой поручил прибрать к рукам
2232420,2233400,кольцо Морщинистого.
2234120,2235000,— Поместье!
2235440,2237240,"— не оборачиваясь, ответил ему Седой."
2237480,2238320,— Зачем?
2238820,2239460,— Жить!
2239980,2240920,"Нам, пришедшим!"
2241820,2243260,Контур поднял брови.
2243580,2246220,"— Зачем покупать поместье, если нам вот-вот"
2246220,2247820,уходить из города на свои земли?
2248500,2249520,— Магистр хочет.
2250520,2252560,Контур перевел взгляд Седого на меня.
2253300,2256500,"Я поступил так же, перевел взгляд Седого на"
2256500,2256940,контура.
2257720,2260220,"Мужчина лет сорока на вид, как и большая"
2260220,2261020,часть контуров.
2261600,2264340,"Сам Седой сейчас ровно настолько же выглядит, может,"
2264440,2265240,даже чуть моложе.
2265900,2269380,"Обычные приятные черты лица, в отличие от того"
2269380,2270600,же Седого без щетины.
2270600,2273680,"Точь-в-точь, как зеленорукий, разве что в"
2273680,2276620,"волосах множество алых даже не прядей, а волосков,"
2277060,2279420,иногда заставляющих отливать голову красным.
2279940,2280500,Огонь!
2281260,2284300,"Второй красноволосый, только не такой яркий и немного"
2284300,2284980,старше его.
2285860,2289180,"Всех контуров можно разделить на более старших, средних"
2289180,2290800,по возрасту и более молодых.
2291280,2293300,"И не похоже, что эта разница в годах"
2293300,2295000,— результат сожженных лет.
2295920,2299420,"Седой тоже повернулся и повел ладонью, представляя заговорившего."
2299420,2303400,"«Алкай, Казначей Семьи!» — тот кивнул."
2303640,2307740,"«Приятно познакомиться, глава!» Мне оставалось лишь вздохнуть."
2308180,2308780,Про себя.
2309540,2311400,«Каждый норовит называть меня по-своему.
2311840,2313340,Это уже выглядит смешно.
2313940,2315980,Тридцать именований одного человека.
2316500,2318140,И это все к одной маске.
2318600,2320520,"Ну, к двум, если быть точным."
2320940,2324120,Ирал Леград.» Алкай и не думал замолкать.
2324640,2328540,"«И должен заметить, глава, расходовать духовные камни на"
2328540,2330860,"покупку того, что нам продадут за десять цен."
2331280,2334100,Они заберут обратно даже за одно расточительство.
2334720,2337000,"Я жестом остановил его речь, спросил."
2337200,2341260,"«Ты Казначей, Алкай?» Тот помедлил, а затем"
2341260,2343580,склонил передо мной голову и приложил кулак к
2343580,2343960,ладони.
2344320,2347200,«Если вы подтвердите мою должность в семье Клинка
2347200,2348140,-глава».
2348140,2351220,"«Подтверждаю», — коротко сообщил я и тут же"
2351220,2351880,спросил снова.
2352540,2356440,"«Ты Казначей, Алкай?» Тот выпрямился, чуть растерянно"
2356440,2356880,протянул.
2356880,2361400,"«М-м-м, да, глава…» «Всё», — отрезал"
2361400,2364020,"я, «это твои проблемы и проблемы Седова."
2364460,2367620,"Я, глава, говорю вам, нужно место для ночлега"
2367620,2368200,новых людей.
2368820,2369620,Не на один день.
2370180,2372400,"Решайте с Седым сами, сколько ты выделишь на"
2372400,2372840,это денег.
2373420,2373780,Дорого?
2374260,2376580,"Ты Казначей, сбей цену у жадного продавца."
2377020,2379660,Но мои люди не должны ночевать на улице».
2379660,2383420,"«Э-э-э…» Седой с Алкаем переглянулись, но"
2383420,2385400,"раньше, чем они хоть что-то попытались сказать,"
2385540,2386260,я предупредил.
2386880,2389740,"«Седой, не нужно взваливать на меня ещё и"
2389740,2390480,эту проблему.
2391100,2393180,Казначей не даёт денег и сам не хочет
2393180,2393920,сбивать цену.
2394320,2396000,Ну так вы не первый день знакомы.
2396500,2398160,"Накричи на него, подкупи вином."
2398700,2401000,Вы же как-то решали подобные вещи пятьдесят
2401000,2403640,"лет без меня?» «Решали, глава, решали»."
2404280,2407320,"Алкай несколько раз мелко кивнул, но больше ничего"
2407320,2407820,не сказал.
2408460,2411740,"«Всё», — громко сообщил я, «снимайте формацию и"
2411740,2413460,начинаем заниматься каждой своим делом».
2414260,2418960,"Помедлил, видя ошарашенные лица предводителей, простых служителей, которые"
2418960,2421140,как-то не успели ещё привыкнуть к изменениям
2421140,2423520,"и запретам, которые теперь носят на себе."
2424300,2427800,"Нужно бы как-то их поддержать, приободрить, а"
2427800,2430020,"не закончить на этом странном разговоре про деньги,"
2430160,2431340,вино и самостоятельность.
2432100,2433520,"Чуть подумав, я громко сказал."
2434120,2436860,"«Я рассчитываю на вашу помощь», — а затем"
2436860,2440180,"и вовсе добавил, «сила нашей семьи сломанного клинка"
2440180,2442600,"в единстве, в верности, в общей цели."
2443160,2444840,Сломанный клинок будет перекован».
2446140,2449280,«Сломанный клинок будет перекован!» — рявкнули в
2449280,2450700,ответ полтора-десятка глоток.
2451320,2453660,И не надоедает же седому орать каждый раз.
2454320,2456700,"Зато хоть из глаз, которые смотрели на меня,"
2457200,2458480,ушла муть недоумения.
2459460,2462040,"Но я был слишком наивен, думая, что на"
2462040,2463260,этом от меня отстанут.
2463900,2466180,"Не хотелось бы так думать, но иногда я"
2466180,2468540,"не мог отделаться от мысли, что ко мне"
2468540,2471360,"весь день обращаются с полной ерундой, лишь бы"
2471360,2473940,"подтвердить, что они теперь не одни, что они"
2473940,2474800,теперь с магистром.
2475580,2478080,"«Глава, мы не можем решить, что делать с"
2478080,2479920,"теми, кого вы отделили в третью группу»."
2480600,2482820,«Третья это какая?» — уже как-то
2482820,2483940,устало переспросил я.
2484300,2486920,"«Кого?» — «Управитель, кажется."
2487580,2488820,"Нет, не кажется, а точно."
2489380,2491620,"Серые глаза, стихия «Воздух»."
2491620,2493760,Я заглянул в свои записи жетона.
2493760,2495380,"Вот он, Фиор."
2495880,2498720,"Сегодня было столько имен, что даже моя память"
2498720,2499300,отказывала.
2499860,2501580,"А может, я просто устал и даже не"
2501580,2502800,старался запоминать имена.
2503760,2506560,"Это та глава, где какой-то непонятный сброд."
2507060,2509680,"Слабаки, которые даже не могут толком сказать, как"
2509680,2511740,они намереваются приносить пользу Ор…
2511740,2514200,"То ли под моим взглядом, то ли от"
2514200,2516280,полыхнувшей печати Фиор поперхнулся.
2516800,2517980,Откашлялся и поправился.
2518540,2520220,"Семье, конечно же, семье глава."
2520980,2521580,А где Дорая?
2521940,2523300,Почему она не ответила тебе?
2523300,2526340,"Она занята с теми, кто просит плату за"
2526340,2527280,"свои навыки, глава."
2527700,2529160,"Простите, глава, вы были ближе."
2529580,2530160,Я виноват.
2530760,2533040,Я жестом остановил попятившегося Фиора.
2533700,2536380,"Я надеюсь отыскать среди этих людей скрытые таланты,"
2536440,2536680,Фиор.
2537340,2538400,"Таланты, глава?"
2538920,2539140,Да.
2539640,2542020,"Они слишком слабы, чтобы привлечь к себе внимание"
2542020,2544900,каких-то мастеров и никогда не имели подобной
2544900,2545460,возможности.
2546080,2548560,"Я хочу проверить их в формациях, которые ищут"
2548560,2549060,таланты.
2549660,2553860,"Начертания, массивы, указы, поиск ловушек, приручения и тому"
2553860,2554400,подобное.
2555780,2556420,Хм…
2556420,2557540,Потер подбородок Фиор.
2558060,2559200,"Я понял вас, глава."
2559480,2561980,Но большую часть мы не сможем проверить здесь
2561980,2562540,и сейчас.
2563080,2564360,Это сложные формации.
2564900,2567480,"Мы забрали с собой то, что сохранили, но"
2567480,2569260,установить их — дело не одного дня.
2570180,2571780,"Да, согласился я с ним."
2572340,2576020,"Я подозревал это, поэтому думал создать такие проверочные"
2576020,2579220,"формации уже в нашем городе, после основания фракции."
2579220,2581300,"Я понял вас, глава."
2581720,2583180,Но что мне делать с ними сейчас?
2583900,2586420,«Хватит приставать к главе с мелочами!» —
2586420,2589000,рыкнул вошедший во все еще разгромленный зал Седой.
2589680,2592740,"«Проверь то, что мы можем проверить сейчас и"
2592740,2594520,пристрой их к какому-нибудь делу.
2594960,2597140,Пусть даже дворы подметать и воду таскать».
2597840,2600960,«Какой еще дворы подметать?» Следом за Седым
2600960,2603600,"ворвался еще один контур, вернее, старейшина."
2603960,2606120,"«Да среди них четверть, не меньше."
2606560,2609200,"Пришли сюда либо следить, либо украсть что-то»."
2609200,2612480,«Пусть сидят и дальше в своем загоне!»
2612480,2615240,Этого идущего я помнил и без подсказок записи
2615240,2615700,жетона.
2616300,2618760,"Мой новый старейшина-стражи, Рогедон."
2619420,2622000,"Не успел Артус ничего ответить на мое предложение,"
2622500,2625020,"а теперь у меня действительно есть старейшина-стражи,"
2625560,2627540,"пусть и в подчинении у него, считай, всего"
2627540,2628420,с десяток человек.
2628800,2631420,«Ты предлагаешь их так и таскать за собой
2631420,2632700,?» — огрызнулся Седой.
2633240,2635080,«Никчемным и бесполезным грузом.
2635640,2638180,Они должны отрабатывать хотя бы кусок хлеба.
2638980,2641380,Глава!» — Рогедон повернулся ко мне.
2641660,2644220,"«Глава, у меня не хватит людей, чтобы следить"
2644220,2647380,за всеми!» «Тебе и не нужно!»
2647380,2648240,— прошепел Седой.
2648480,2650460,«Чего следить за этими убогими?
2651060,2654720,"Встанешь, раскинешь восприятие и следи себе сам за"
2654720,2655200,всеми.
2655700,2657940,Кто проскочит мимо тебя и твоего внимания?
2658840,2661340,"Проскочит те, кто лишь притворяются слабаками."
2661820,2663560,И кем мне их останавливать?
2664140,2667060,"Скажи, еще некем?» Я потер бровь, глядя,"
2667120,2669760,"как они все повышают голос, и как пятятся"
2669760,2671880,"в фиор, стараясь не привлекать к себе их"
2671880,2672340,внимания.
2673060,2674580,"«Похоже, это не первый раз."
2675020,2677200,И вот он поддался на уговоры Седого и
2677200,2679860,пришел вместе с ним?» Ответ был очевиден.
2680380,2682560,"Раз этот властелин здесь, а не ушел с"
2682560,2686220,"красноволосым и тем, что выдавал себя заморщинистого, то"
2686220,2689020,"да, это тот, кто поверил Седому изначально."
2689820,2692040,Между тем ругались они все громче и все
2692040,2695700,"ожесточенней, даже, кажется, позабыв, что я здесь есть,"
2696200,2698580,а ведь изначально пришли ко мне оба.
2699260,2702520,"Выждав еще пять вдохов и убедившись, что они"
2702520,2705420,"и не думают даже дыхание переводить, я рявкнул."
2705840,2711020,"«Старейшины!» Они вздрогнули, замолчали и, наконец, вспомнили,"
2711140,2711980,что здесь не одни.
2712640,2713680,Я поинтересовался.
2714360,2716760,"«В меня нанято сто человек из Союза Мечей,"
2717220,2720660,"причем нанято именно для охраны, и их недостаточно"
2720660,2725700,"?» Печать в один цвет, которую старейшина Рогедон"
2725700,2728320,"мог бы стереть с себя, налилась на миг"
2728320,2731540,"яркостью, удерживая его болью от глупого вопроса."
2732040,2734920,"Это пришлось добавить всем, даже старейшинам и прочим"
2734920,2738800,"бывшим комторам, иначе слишком многие допускали себе вольности"
2738800,2741940,"с обращением ко мне, забывчиво именуя магистром."
2742700,2744260,Теперь такое не повторяется.
2744960,2747380,Вот и Рогедон через вдох сказал уже верно.
2747880,2750700,"«Глава Ирал, я не очень им доверяю»."
2750700,2752080,«Так что?» — изумился я.
2752260,2755740,"«Мне их отпустить?» «Нет, нет, глава!»"
2755740,2757680,— пошел на попятную старейшина Рогедон.
2757920,2759480,«Но все равно их мало.
2760020,2762640,"Даже если разбить на две смены, то пятидесяти"
2762640,2766720,"предводителей недостаточно, чтобы перекрыть такое число поместий»."
2766720,2768800,"«Хорошо, но есть еще наемники."
2769260,2771960,"Ко мне!» Теперь сбился я, поняв, что"
2771960,2772940,сказал что-то не то.
2773420,2773960,Поправился.
2774680,2777460,«В нашу семью Клинка пришли наниматься немало людей.
2778060,2779960,Одних только крупных отрядов три штуки.
2780540,2783460,"Сходи, погляди на них, обсуди цену, найми на"
2783460,2783820,охрану».
2784500,2787360,«Наемников с улицы?» — изумился Рогедон.
2787960,2791220,"«Чтобы охранять беспризорников с этих самых улиц, большего"
2791220,2793160,"и не нужно», — припечатал его Седой."
2793420,2796720,"«Все, господин решил твою проблему, старейшина."
2797240,2799380,Умному человеку не нужно долго объяснять.
2799800,2802640,"Иди, у меня разговор с молодым главой о"
2802640,2803860,действительно важной вещи».
2804480,2807420,"Снова зачесалась бровь, но я сдержал руку."
2807420,2810540,"«Эдак я дырку там протру, невзирая ни на"
2810540,2812420,какую крепость тела предводителя воинов».
2813060,2815560,"Устало, понимая, что за окном зало небо и"
2815560,2818580,"не думает сереть, извещая о начале вечера, спросил."
2818980,2820880,"«Какое такое важное дело, Седой?"
2821280,2823520,"У меня ощущение, что вы все свои дела"
2823520,2824380,называете важными».
2825319,2828900,"Честно говоря, Седой оглянулся на вход, а затем"
2828900,2831680,"понизил голос, словно забыв о мысли речи."
2832520,2835060,"«Никакого дела нет», — я фыркнул."
2835060,2836579,"«Пф, понятно»."
2837280,2839960,"Седой шагнул ближе, а затем просто и без"
2839960,2841420,затеи уселся прямо на пол.
